source_id,latitude,latitude_errors,longitude,longitude_errors,depth,depth_errors,depth_type,origin_evaluation_mode,origievaluation_status,time,region,mag,mag_errors,magnitude_type,creation_info,evaluation_mode,evaluation_status,station_network_code,station_code,trace_channel,station_location_code,trace_sampling_rate_hz,trace_start_time,trace_Peak_M2.4_time,trace_Peak_M2.4_arrival_sample,trace_noise_start_time,trace_noise_start_arrival_sample,trace_Sg_time,trace_Sg_arrival_sample,trace_start_arrival_sample,trace_S_spectral_start_time,trace_S_spectral_start_arrival_sample,trace_S_spectral_end_time,trace_S_spectral_end_arrival_sample,trace_noise_end_time,trace_noise_end_arrival_sample,trace_P_spectral_end_time,trace_P_spectral_end_arrival_sample,trace_Pg_time,trace_Pg_arrival_sample,trace_end_time,trace_end_arrival_sample,trace_P_spectral_start_time,trace_P_spectral_start_arrival_sample,trace_name,trace_y1_time,trace_y1_arrival_sample,trace_y2_time,trace_y2_arrival_sample,trace_Peak_MbS_time,trace_Peak_MbS_arrival_sample,trace_Peak_MbP_time,trace_Peak_MbP_arrival_sample,trace_x1_time,trace_x1_arrival_sample,trace_y3_time,trace_y3_arrival_sample,trace_x3_time,trace_x3_arrival_sample,trace_x2_time,trace_x2_arrival_sample
smi:insight.mqs/mqs2019olmv,4.5024,,135.6234,,,,,manual,preliminary,2019-07-25T12:28:10.000000Z,,1.2,,MW,,,,XB,ELYSE,BH,02,100,2019-07-25T12:35:08.639128Z,2019-07-25T12:39:40.706167Z,8489,2019-07-25T12:32:36.175998Z,0,2019-07-25T12:37:37.030770Z,6016.0,3048,2019-07-25T12:39:04.706789Z,7769,2019-07-25T12:43:27.163334Z,13019,2019-07-25T12:35:00.425970Z,2884,2019-07-25T12:37:30.740865Z,5890,2019-07-25T12:35:15.102190Z,3177.0,2019-07-25T12:43:48.009497Z,13436,2019-07-25T12:35:33.013444Z,3536,"bucket9$0,:3,:13437",,,,,,,,,,,,,,,,
smi:insight.mqs/mqs2019onnr,4.5024,,135.6234,,,,,manual,preliminary,2019-07-26T15:05:00.000000Z,,1.6,,MW,,,,XB,ELYSE,BH,02,100,2019-07-26T15:10:18.239950Z,2019-07-26T15:16:38.994472Z,10459,2019-07-26T15:07:56.024860Z,0,2019-07-26T15:14:55.692891Z,8393.0,2844,2019-07-26T15:16:30.524282Z,10289,2019-07-26T15:18:08.354969Z,12246,2019-07-26T15:09:56.967906Z,2418,2019-07-26T15:14:37.870764Z,8036,2019-07-26T15:10:21.266124Z,2904.0,2019-07-26T15:22:03.235870Z,16943,2019-07-26T15:10:30.117726Z,3081,"bucket8$2,:3,:16944",,,,,,,,,,,,,,,,
smi:insight.mqs/mqs2019outu,4.5024,,135.6234,,,,,manual,preliminary,2019-07-30T14:13:18.000000Z,,1.8,,MW,,,,XB,ELYSE,BH,02,100,2019-07-30T14:16:49.430121Z,2019-07-30T14:21:57.115616Z,6153,2019-07-30T14:38:51.377874Z,26438,2019-07-30T14:21:49.268635Z,5996.0,0,2019-07-30T14:22:39.451677Z,7000,2019-07-30T14:24:19.384472Z,8998,2019-07-30T14:50:49.032470Z,40791,2019-07-30T14:21:05.702166Z,5125,2019-07-30T14:17:03.312620Z,277.0,2019-07-30T14:32:10.065547Z,18412,2019-07-30T14:17:30.686849Z,824,"bucket6$3,:3,:40792",,,,,,,,,,,,,,,,
smi:insight.mqs/mqs2019oveh,4.5024,,135.6234,,,,,manual,preliminary,2019-07-30T19:31:24.000000Z,,2.0,,MW,,,,XB,ELYSE,BH,02,100,2019-07-30T19:36:00.077982Z,2019-07-30T19:41:33.971032Z,14613,2019-07-30T19:29:23.299832Z,0,2019-07-30T19:40:35.392162Z,13441.0,7935,2019-07-30T19:41:13.913487Z,14212,2019-07-30T19:45:14.815505Z,19030,2019-07-30T19:34:36.589973Z,6265,2019-07-30T19:40:08.369740Z,12901,2019-07-30T19:35:57.118710Z,7876.0,2019-07-30T19:49:23.266144Z,23999,2019-07-30T19:36:19.541571Z,8324,"bucket5$8,:3,:24000",,,,,,,,,,,,,,,,
smi:insight.mqs/mqs2019oymj,4.5024,,135.6234,,,,,manual,preliminary,2019-08-01T15:00:32.000000Z,,1.4,,MW,,,,XB,ELYSE,BH,02,100,2019-08-01T15:44:51.874857Z,2019-08-01T15:45:07.013057Z,13535,2019-08-01T15:33:50.198569Z,0,2019-08-01T15:47:56.284222Z,16920.0,13232,2019-08-01T15:48:29.734279Z,17589,2019-08-01T15:51:42.877019Z,21452,2019-08-01T15:36:28.505419Z,3165,2019-08-01T15:47:37.498679Z,16545,2019-08-01T15:45:14.571394Z,13686.0,2019-08-01T15:58:13.819175Z,29271,2019-08-01T15:45:09.175372Z,13578,"bucket3$8,:3,:29272",,,,,,,,,,,,,,,,
smi:insight.mqs/mqs2019oytr,4.5024,,135.6234,,,,,manual,preliminary,2019-08-01T18:42:46.000000Z,,1.5,,MW,,,,XB,ELYSE,BH,02,100,2019-08-01T18:46:29.881050Z,2019-08-01T18:53:05.249879Z,11595,2019-08-01T18:43:25.438653Z,0,2019-08-01T18:51:22.151309Z,9533.0,3688,2019-08-01T18:51:54.310496Z,10176,2019-08-01T18:56:31.447020Z,15719,2019-08-01T18:46:00.559438Z,3101,2019-08-01T18:50:59.450706Z,9079,2019-08-01T18:46:30.826908Z,3707.0,2019-08-01T18:57:46.169837Z,17214,2019-08-01T18:46:45.014785Z,3990,"bucket8$3,:3,:17215",,,,,,,,,,,,,,,,
smi:insight.mqs/mqs2019paii,4.5024,,135.6234,,,,,manual,preliminary,2019-08-02T15:15:16.000000Z,,1.8,,MW,,,,XB,ELYSE,BH,02,100,2019-08-02T15:11:02.043591Z,2019-08-02T15:16:10.724457Z,12327,2019-08-02T15:05:54.332209Z,0,2019-08-02T15:15:15.309971Z,11218.0,6153,2019-08-02T15:15:27.380222Z,11460,2019-08-02T15:19:09.386369Z,15900,2019-08-02T15:08:03.762545Z,2587,2019-08-02T15:15:03.138321Z,10975,2019-08-02T15:11:24.437429Z,6601.0,2019-08-02T15:24:34.663811Z,22405,2019-08-02T15:11:32.820846Z,6769,"bucket1$6,:3,:22406",,,,,,,,,,,,,,,,
smi:insight.mqs/mqs2019pajx,4.5024,,135.6234,,,,,manual,preliminary,2019-08-02T16:02:00.000000Z,,1.6,,MW,,,,XB,ELYSE,BH,02,100,2019-08-02T16:01:59.467708Z,2019-08-02T16:09:47.381451Z,12822,2019-08-02T15:59:06.222977Z,0,2019-08-02T16:08:03.957573Z,10753.0,3464,2019-08-02T16:08:17.129866Z,11017,2019-08-02T16:12:51.619170Z,16507,2019-08-02T16:01:29.101045Z,2856,2019-08-02T16:07:54.100151Z,10556,2019-08-02T16:04:26.499604Z,6404.0,2019-08-02T16:16:24.851299Z,20771,2019-08-02T16:06:09.532797Z,8465,"bucket1$7,:3,:20772",,,,,,,,,,,,,,,,
smi:insight.mqs/mqs2019pecs,4.5024,,135.6234,,,,,manual,preliminary,2019-08-04T16:56:44.000000Z,,1.4,,MW,,,,XB,ELYSE,BH,02,100,2019-08-04T17:00:19.428615Z,2019-08-04T17:04:49.468730Z,10817,2019-08-04T16:55:48.568932Z,0,2019-08-04T17:03:29.364443Z,9215.0,5417,2019-08-04T17:03:43.602806Z,9500,2019-08-04T17:05:24.425506Z,11517,2019-08-04T16:58:04.456176Z,2717,2019-08-04T17:01:48.429430Z,7197,2019-08-04T17:00:27.778795Z,5584.0,2019-08-04T17:08:55.954450Z,15747,2019-08-04T17:00:41.827573Z,5865,"bucket10$0,:3,:15747",,,,,,,,,,,,,,,,
smi:insight.mqs/mqs2019peee,4.5024,,135.6234,,,,,manual,preliminary,2019-08-04T17:41:10.000000Z,,1.5,,MW,,,,XB,ELYSE,BH,02,100,2019-08-04T17:44:36.931381Z,2019-08-04T17:49:36.748599Z,11207,2019-08-04T17:40:16.334314Z,0,2019-08-04T17:47:56.674585Z,9206.0,5211,2019-08-04T17:48:24.406862Z,9760,2019-08-04T17:54:56.452404Z,17601,2019-08-04T17:43:43.393373Z,4140,2019-08-04T17:47:47.652592Z,9025,2019-08-04T17:44:25.294395Z,4978.0,2019-08-04T17:55:39.697856Z,18466,2019-08-04T17:45:21.802315Z,6108,"bucket8$4,:3,:18467",,,,,,,,,,,,,,,,
smi:insight.mqs/mqs2019peew,4.5024,,135.6234,,,,,manual,preliminary,2019-08-04T18:02:08.000000Z,,1.5,,MW,,,,XB,ELYSE,BH,02,100,2019-08-04T18:05:34.967450Z,2019-08-04T18:09:54.220564Z,11409,2019-08-04T18:00:23.757644Z,0,2019-08-04T18:09:04.842563Z,10421.0,6224,2019-08-04T18:09:13.374748Z,10592,2019-08-04T18:14:19.264521Z,16710,2019-08-04T18:04:53.327299Z,5391,2019-08-04T18:08:43.421151Z,9993,2019-08-04T18:05:41.955927Z,6363.0,2019-08-04T18:14:42.073053Z,17166,2019-08-04T18:05:49.599515Z,6516,"bucket8$5,:3,:17167",,,,,,,,,,,,,,,,
smi:insight.mqs/mqs2019pehd,4.5024,,135.6234,,,,,manual,preliminary,2019-08-04T19:11:45.000000Z,,1.5,,MW,,,,XB,ELYSE,BH,02,100,2019-08-04T19:17:03.089829Z,2019-08-04T19:22:53.136012Z,13557,2019-08-04T19:11:35.222061Z,0,2019-08-04T19:22:00.558875Z,12506.0,6556,2019-08-04T19:22:13.960891Z,12774,2019-08-04T19:27:36.124720Z,19217,2019-08-04T19:15:22.988607Z,4554,2019-08-04T19:19:05.817214Z,9011,2019-08-04T19:17:11.384622Z,6722.0,2019-08-04T19:29:34.574362Z,21586,2019-08-04T19:17:24.786637Z,6990,"bucket1$8,:3,:21587",,,,,,,,,,,,,,,,
smi:insight.mqs/mqs2019pekf,4.5024,,135.6234,,,,,manual,preliminary,2019-08-04T20:44:53.000000Z,,1.5,,MW,,,,XB,ELYSE,BH,02,100,2019-08-04T20:49:13.560886Z,2019-08-04T20:53:45.537739Z,10320,2019-08-04T20:45:09.476611Z,0,2019-08-04T20:52:39.238103Z,8994.0,4881,2019-08-04T20:52:53.759777Z,9285,2019-08-04T20:58:54.587450Z,16501,2019-08-04T20:48:40.738609Z,4224,2019-08-04T20:52:29.165245Z,8793,2019-08-04T20:49:07.416939Z,4758.0,2019-08-04T21:03:43.742005Z,22285,2019-08-04T20:49:15.321500Z,4916,"bucket1$9,:3,:22286",,,,,,,,,,,,,,,,
smi:insight.mqs/mqs2019phwi,4.5024,,135.6234,,,,,manual,preliminary,2019-08-06T18:15:53.000000Z,,1.8,,MW,,,,XB,ELYSE,BH,02,100,2019-08-06T18:15:50.360992Z,2019-08-06T18:22:35.974473Z,11677,2019-08-06T18:12:52.106853Z,0,2019-08-06T18:21:11.705148Z,9991.0,3564,2019-08-06T18:22:12.894088Z,11215,2019-08-06T18:27:20.384375Z,17365,2019-08-06T18:14:51.156706Z,2380,2019-08-06T18:20:45.039720Z,9458,2019-08-06T18:16:35.662752Z,4470.0,2019-08-06T18:32:02.352228Z,23004,2019-08-06T18:16:46.046059Z,4678,"bucket1$10,:3,:23005",,,,,,,,,,,,,,,,
smi:insight.mqs/mqs2019pibn,4.5024,,135.6234,,,,,manual,preliminary,2019-08-06T20:53:44.000000Z,,1.6,,MW,,,,XB,ELYSE,BH,02,100,2019-08-06T20:53:43.405543Z,2019-08-06T20:59:00.847802Z,10716,2019-08-06T20:50:05.002074Z,0,2019-08-06T20:58:26.255854Z,10024.0,4367,2019-08-06T20:58:40.258478Z,10304,2019-08-06T21:00:11.567651Z,12130,2019-08-06T20:51:26.804184Z,1635,2019-08-06T20:57:43.414043Z,9167,2019-08-06T20:53:56.481688Z,4628.0,2019-08-06T21:03:32.919880Z,16157,2019-08-06T20:55:06.308555Z,6025,"bucket10$1,:3,:16158",,,,,,,,,,,,,,,,
smi:insight.mqs/mqs2019pjyp,4.5024,,135.6234,,,,,manual,preliminary,2019-08-07T21:41:47.000000Z,,1.5,,MW,,,,XB,ELYSE,BH,02,100,2019-08-07T21:40:08.285803Z,2019-08-07T21:44:12.887575Z,10746,2019-08-07T21:35:15.539959Z,0,2019-08-07T21:43:24.410828Z,9777.0,5854,2019-08-07T21:43:45.012075Z,10189,2019-08-07T21:46:55.525979Z,13999,2019-08-07T21:39:53.441322Z,5557,2019-08-07T21:43:16.314300Z,9615,2019-08-07T21:40:09.161361Z,5872.0,2019-08-07T21:53:00.528093Z,21299,2019-08-07T21:41:31.750328Z,7523,"bucket1$11,:3,:21300",,,,,,,,,,,,,,,,
smi:insight.mqs/mqs2019pjzd,4.5024,,135.6234,,,,,manual,preliminary,2019-08-07T21:58:10.000000Z,,1.5,,MW,,,,XB,ELYSE,BH,02,100,2019-08-07T21:58:46.696942Z,2019-08-07T22:03:39.892254Z,9874,2019-08-07T21:55:26.115116Z,0,2019-08-07T22:03:14.445182Z,9365.0,4010,2019-08-07T22:03:22.752430Z,9531,2019-08-07T22:10:41.635792Z,18309,2019-08-07T21:58:30.611316Z,3689,2019-08-07T22:02:58.341166Z,9043,2019-08-07T21:58:51.068342Z,4098.0,2019-08-07T22:11:03.277814Z,18742,2019-08-07T21:59:32.663283Z,4930,"bucket8$6,:3,:18743",,,,,,,,,,,,,,,,
smi:insight.mqs/mqs2019pltk,4.5024,,135.6234,,,,,manual,preliminary,2019-08-08T21:20:02.000000Z,,1.4,,MW,,,,XB,ELYSE,BH,02,100,2019-08-08T21:20:54.080344Z,2019-08-08T21:25:10.028791Z,7948,2019-08-08T21:18:32.579156Z,0,2019-08-08T21:24:18.359783Z,6914.0,2829,2019-08-08T21:24:44.204497Z,7431,2019-08-08T21:32:50.024044Z,17148,2019-08-08T21:20:51.444263Z,2776,2019-08-08T21:23:59.818990Z,6543,2019-08-08T21:21:07.142995Z,3090.0,2019-08-08T21:33:30.011416Z,17947,2019-08-08T21:21:41.820414Z,3783,"bucket8$7,:3,:17948",,,,,,,,,,,,,,,,
smi:insight.mqs/mqs2019pluj,4.5024,,135.6234,,,,,manual,preliminary,2019-08-08T21:49:52.000000Z,,1.4,,MW,,,,XB,ELYSE,BH,02,100,2019-08-08T21:50:33.546765Z,2019-08-08T21:54:56.178075Z,8777,2019-08-08T21:47:37.298446Z,0,2019-08-08T21:53:43.332881Z,7320.0,3524,2019-08-08T21:53:52.216687Z,7497,2019-08-08T21:56:57.391299Z,11201,2019-08-08T21:50:16.336873Z,3180,2019-08-08T21:53:35.555733Z,7164,2019-08-08T21:50:41.434077Z,3682.0,2019-08-08T22:02:23.043750Z,17714,2019-08-08T21:50:45.137967Z,3756,"bucket8$8,:3,:17715",,,,,,,,,,,,,,,,
smi:insight.mqs/mqs2019pmce,4.5024,,135.6234,,,,,manual,preliminary,2019-08-09T01:46:09.000000Z,,1.6,,MW,,,,XB,ELYSE,BH,02,100,2019-08-09T01:17:12.321009Z,2019-08-09T01:22:24.943887Z,11928,2019-08-09T01:12:28.467612Z,0,2019-08-09T01:21:32.455552Z,10879.0,5676,2019-08-09T01:22:00.850881Z,11447,2019-08-09T01:26:30.606505Z,16842,2019-08-09T01:16:34.774263Z,4925,2019-08-09T01:21:12.664869Z,10483,2019-08-09T01:17:22.490613Z,5879.0,2019-08-09T01:28:14.645602Z,18923,2019-08-09T01:17:38.409206Z,6198,"bucket8$9,:3,:18924",,,,,,,,,,,,,,,,
smi:insight.mqs/mqs2019ppjt,4.5024,,135.6234,,,,,manual,preliminary,2019-08-10T21:00:37.000000Z,,1.6,,MW,,,,XB,ELYSE,BH,02,100,2019-08-10T21:28:55.359326Z,2019-08-10T21:34:48.194333Z,12763,2019-08-10T21:24:09.972105Z,0,2019-08-10T21:33:31.620841Z,11232.0,5707,2019-08-10T21:33:36.379645Z,11327,2019-08-10T21:39:51.027354Z,18820,2019-08-10T21:27:03.198410Z,3463,2019-08-10T21:30:22.999130Z,7459,2019-08-10T21:28:58.638503Z,5772.0,2019-08-10T21:40:05.832362Z,19116,2019-08-10T21:29:09.453968Z,5988,"bucket8$10,:3,:19117",,,,,,,,,,,,,,,,
smi:insight.mqs/mqs2019prfe,4.5024,,135.6234,,,,,manual,preliminary,2019-08-11T20:57:27.000000Z,,1.5,,MW,,,,XB,ELYSE,BH,02,100,2019-08-11T20:59:00.940551Z,2019-08-11T21:04:42.088684Z,6822,2019-08-11T21:14:30.067525Z,18581,2019-08-11T21:03:08.774636Z,4956.0,0,2019-08-11T21:03:20.815158Z,5196,2019-08-11T21:09:37.081481Z,12722,2019-08-11T21:17:37.698998Z,22334,2019-08-11T21:02:59.744244Z,4775,2019-08-11T20:59:05.957435Z,99.0,2019-08-11T21:13:13.810883Z,17056,2019-08-11T20:59:14.987827Z,280,"bucket1$12,:3,:22335",,,,,,,,,,,,,,,,
smi:insight.mqs/mqs2019ptbf,4.5024,,135.6234,,,,,manual,preliminary,2019-08-12T21:14:27.000000Z,,1.6,,MW,,,,XB,ELYSE,BH,02,100,2019-08-12T21:17:35.168503Z,2019-08-12T21:24:39.907953Z,8494,2019-08-12T21:35:24.448691Z,21385,2019-08-12T21:22:33.627603Z,5969.0,0,2019-08-12T21:23:01.956405Z,6535,2019-08-12T21:27:00.819712Z,11312,2019-08-12T21:39:50.311605Z,26702,2019-08-12T21:21:49.846728Z,5093,2019-08-12T21:17:54.202603Z,380.0,2019-08-12T21:29:41.721997Z,14530,2019-08-12T21:18:16.736877Z,831,"bucket5$9,:3,:26703",,,,,,,,,,,,,,,,
smi:insight.mqs/mqs2019ptgf,4.5024,,135.6234,,,,,manual,preliminary,2019-08-12T23:45:53.000000Z,,1.7,,MW,,,,XB,ELYSE,BH,02,100,2019-08-12T23:51:54.243203Z,2019-08-12T23:56:27.754288Z,9590,2019-08-12T23:48:28.204058Z,0,2019-08-12T23:55:35.009899Z,8536.0,4120,2019-08-12T23:55:54.649243Z,8928,2019-08-12T23:59:48.276278Z,13601,2019-08-12T23:51:30.754737Z,3650,2019-08-12T23:54:21.955115Z,7075,2019-08-12T23:51:57.609448Z,4188.0,2019-08-13T00:07:05.991446Z,22355,2019-08-12T23:53:01.557148Z,5467,"bucket1$13,:3,:22356",,,,,,,,,,,,,,,,
smi:insight.mqs/mqs2019pvcs,4.5024,,135.6234,,,,,manual,preliminary,2019-08-14T00:16:23.000000Z,,1.6,,MW,,,,XB,ELYSE,BH,02,100,2019-08-14T00:19:43.066131Z,2019-08-14T00:27:37.665680Z,14075,2019-08-14T00:15:53.870308Z,0,2019-08-14T00:24:59.438901Z,10910.0,4583,2019-08-14T00:25:20.816580Z,11338,2019-08-14T00:30:09.948890Z,17120,2019-08-14T00:19:27.889953Z,4279,2019-08-14T00:24:36.572134Z,10453,2019-08-14T00:20:14.684382Z,5215.0,2019-08-14T00:34:01.684208Z,21755,2019-08-14T00:20:20.365924Z,5329,"bucket1$14,:3,:21756",,,,,,,,,,,,,,,,
smi:insight.mqs/mqs2019pwxu,4.5024,,135.6234,,,,,manual,preliminary,2019-08-15T00:02:56.000000Z,,1.6,,MW,,,,XB,ELYSE,BH,02,100,2019-08-15T00:03:54.417449Z,2019-08-15T00:09:08.035715Z,14838,2019-08-14T23:56:46.086459Z,0,2019-08-15T00:08:08.850465Z,13654.0,8566,2019-08-15T00:08:35.825400Z,14194,2019-08-15T00:13:58.823277Z,20654,2019-08-15T00:03:03.675705Z,7551,2019-08-15T00:07:57.351969Z,13424,2019-08-15T00:03:57.013704Z,8618.0,2019-08-15T00:18:26.759219Z,26012,2019-08-15T00:04:09.195574Z,8861,"bucket5$10,:3,:26013",,,,,,,,,,,,,,,,
smi:insight.mqs/mqs2019pxcy,4.5024,,135.6234,,,,,manual,preliminary,2019-08-15T02:39:20.000000Z,,1.7,,MW,,,,XB,ELYSE,BH,02,100,2019-08-15T02:41:00.727724Z,2019-08-15T02:46:20.404753Z,13790,2019-08-15T02:34:50.865119Z,0,2019-08-15T02:46:10.883489Z,13599.0,7396,2019-08-15T02:47:44.510389Z,15472,2019-08-15T02:51:08.501242Z,19552,2019-08-15T02:37:47.862076Z,3539,2019-08-15T02:45:43.492006Z,13051,2019-08-15T02:41:11.511464Z,7612.0,2019-08-15T02:52:21.860840Z,21019,2019-08-15T02:43:12.522585Z,10032,"bucket1$15,:3,:21020",,,,,,,,,,,,,,,,
smi:insight.mqs/mqs2019pzax,4.5024,,135.6234,,,,,manual,preliminary,2019-08-16T03:53:41.000000Z,,1.8,,MW,,,,XB,ELYSE,BH,02,100,2019-08-16T04:02:52.608218Z,2019-08-16T04:09:07.730564Z,11053,2019-08-16T03:59:55.042469Z,0,2019-08-16T04:08:30.100736Z,10301.0,3551,2019-08-16T04:08:38.332261Z,10465,2019-08-16T04:12:38.222413Z,15263,2019-08-16T04:02:39.672965Z,3292,2019-08-16T04:07:58.350569Z,9666,2019-08-16T04:03:03.191607Z,3762.0,2019-08-16T04:16:14.005957Z,19579,2019-08-16T04:03:30.238046Z,4303,"bucket8$11,:3,:19580",,,,,,,,,,,,,,,,
smi:insight.mqs/mqs2019qayp,4.5024,,135.6234,,,,,manual,preliminary,2019-08-17T05:00:13.000000Z,,1.6,,MW,,,,XB,ELYSE,BH,02,100,2019-08-17T04:48:37.646889Z,2019-08-17T04:54:57.332718Z,11386,2019-08-17T04:45:27.977063Z,0,2019-08-17T04:53:43.709142Z,9914.0,3792,2019-08-17T04:53:52.792533Z,10095,2019-08-17T04:59:19.722065Z,16634,2019-08-17T04:48:31.217963Z,3664,2019-08-17T04:52:16.021391Z,8160,2019-08-17T04:48:55.759155Z,4155.0,2019-08-17T05:02:04.349459Z,19927,2019-08-17T04:49:09.279243Z,4425,"bucket1$16,:3,:19928",,,,,,,,,,,,,,,,
smi:insight.mqs/mqs2019qckt,4.5024,,135.6234,,,,,manual,preliminary,2019-08-18T00:16:57.000000Z,,1.9,,MW,,,,XB,ELYSE,BH,02,100,2019-08-18T00:23:04.309844Z,2019-08-18T00:29:28.746859Z,11393,2019-08-18T00:19:59.076330Z,0,2019-08-18T00:28:33.734462Z,10293.0,3704,2019-08-18T00:28:37.955545Z,10377,2019-08-18T00:30:16.946779Z,12357,2019-08-18T00:22:32.636280Z,3071,2019-08-18T00:24:23.504937Z,5288,2019-08-18T00:23:05.993923Z,3738.0,2019-08-18T00:36:46.541402Z,20149,2019-08-18T00:23:16.622741Z,3950,"bucket1$17,:3,:20150",,,,,,,,,,,,,,,,
smi:insight.mqs/mqs2019qcmf,4.5024,,135.6234,,,,,manual,preliminary,2019-08-18T01:01:07.000000Z,,1.8,,MW,,,,XB,ELYSE,BH,02,100,2019-08-18T01:05:34.205201Z,2019-08-18T01:11:40.130991Z,10033,2019-08-18T01:03:18.436169Z,0,2019-08-18T01:10:26.111177Z,8552.0,2714,2019-08-18T01:11:22.619828Z,9682,2019-08-18T01:15:47.913948Z,14988,2019-08-18T01:05:30.645450Z,2643,2019-08-18T01:09:47.183989Z,7774,2019-08-18T01:05:45.881440Z,2948.0,2019-08-18T01:18:40.621811Z,18442,2019-08-18T01:06:32.810079Z,3886,"bucket8$12,:3,:18443",,,,,,,,,,,,,,,,
smi:insight.mqs/mqs2019qigu,4.5024,,135.6234,,,,,manual,preliminary,2019-08-21T05:05:57.000000Z,,2.2,,MW,,,,XB,ELYSE,BH,02,100,2019-08-21T05:11:08.385435Z,2019-08-21T05:17:10.062793Z,34166,2019-08-21T04:48:41.738703Z,0,2019-08-21T05:15:54.680472Z,32658.0,26932,2019-08-21T05:15:52.063262Z,32606,2019-08-21T05:18:22.521285Z,35615,2019-08-21T05:00:05.433598Z,13673,2019-08-21T05:14:50.608576Z,31377,2019-08-21T05:11:21.340164Z,27191.0,2019-08-21T05:28:41.206683Z,47989,2019-08-21T05:12:05.316663Z,28071,"bucket0$4,:3,:47990",,,,,,,,,,,,,,,,
smi:insight.mqs/mqs2019qikx,4.5024,,135.6234,,,,,manual,preliminary,2019-08-21T07:09:54.000000Z,,1.6,,MW,,,,XB,ELYSE,BH,02,100,2019-08-21T07:14:22.752389Z,2019-08-21T07:21:54.701310Z,15762,2019-08-21T07:08:46.545459Z,0,2019-08-21T07:19:33.715810Z,12942.0,6723,2019-08-21T07:20:51.066149Z,14489,2019-08-21T07:24:51.444673Z,19297,2019-08-21T07:11:37.360270Z,3415,2019-08-21T07:19:00.928049Z,12286,2019-08-21T07:14:23.163288Z,6731.0,2019-08-21T07:29:20.207987Z,24672,2019-08-21T07:15:48.115594Z,8430,"bucket5$11,:3,:24673",,,,,,,,,,,,,,,,
smi:insight.mqs/mqs2019qkct,4.5024,,135.6234,,,,,manual,preliminary,2019-08-22T05:19:38.000000Z,,1.6,,MW,,,,XB,ELYSE,BH,02,100,2019-08-22T05:24:11.078471Z,2019-08-22T05:30:39.417271Z,13913,2019-08-22T05:19:03.751169Z,0,2019-08-22T05:28:50.598814Z,11736.0,6146,2019-08-22T05:29:00.894610Z,11942,2019-08-22T05:35:47.000211Z,20064,2019-08-22T05:21:20.721696Z,2739,2019-08-22T05:28:28.454222Z,11293,2019-08-22T05:24:14.133338Z,6207.0,2019-08-22T05:38:08.112066Z,22887,2019-08-22T05:24:18.543083Z,6295,"bucket1$18,:3,:22888",,,,,,,,,,,,,,,,
smi:insight.mqs/mqs2019qkgc,4.5024,,135.6234,,,,,manual,preliminary,2019-08-22T07:01:20.000000Z,,1.7,,MW,,,,XB,ELYSE,BH,02,100,2019-08-22T07:08:07.121950Z,2019-08-22T07:14:28.354873Z,11450,2019-08-22T07:04:55.810581Z,0,2019-08-22T07:12:19.410517Z,8871.0,3825,2019-08-22T07:12:29.074812Z,9064,2019-08-22T07:14:51.614485Z,11915,2019-08-22T07:07:56.519873Z,3613,2019-08-22T07:12:10.586402Z,8694,2019-08-22T07:08:12.567027Z,3934.0,2019-08-22T07:23:21.894884Z,22120,2019-08-22T07:08:19.183084Z,4066,"bucket1$19,:3,:22121",,,,,,,,,,,,,,,,
smi:insight.mqs/mqs2019qmev,4.5024,,135.6234,,,,,manual,preliminary,2019-08-23T08:38:15.000000Z,,2.2,,MW,,,,XB,ELYSE,BH,02,100,2019-08-23T08:39:46.601468Z,2019-08-23T08:45:35.866090Z,14551,2019-08-23T08:33:28.258093Z,0,2019-08-23T08:44:18.088405Z,12995.0,7566,2019-08-23T08:44:36.334527Z,13360,2019-08-23T08:48:27.111205Z,17976,2019-08-23T08:36:06.273971Z,3159,2019-08-23T08:43:57.381775Z,12581,2019-08-23T08:39:52.634511Z,7686.0,2019-08-23T08:51:44.533590Z,21924,2019-08-23T08:40:57.317169Z,8980,"bucket1$20,:3,:21925",,,,,,,,,,,,,,,,
smi:insight.mqs/mqs2019qmjs,4.5024,,135.6234,,,,,manual,preliminary,2019-08-23T11:07:18.000000Z,,1.6,,MW,,,,XB,ELYSE,BH,02,100,2019-08-23T11:09:44.883059Z,2019-08-23T11:11:28.356480Z,4818,2019-08-23T11:07:27.376558Z,0,2019-08-23T11:11:03.549154Z,4322.0,2749,2019-08-23T11:11:03.438807Z,4320,2019-08-23T11:12:58.723195Z,6626,2019-08-23T11:09:39.028336Z,2632,2019-08-23T11:10:58.733322Z,4226,2019-08-23T11:09:53.797054Z,2927.0,2019-08-23T11:19:50.158628Z,14854,2019-08-23T11:09:52.856529Z,2908,"bucket10$2,:3,:14855",,,,,,,,,,,,,,,,
